,Time,value,Class_name
3066,20130607:0007,0,0
3067,20130607:0107,0,0
3068,20130607:0207,0,0
3069,20130607:0307,0,0
3070,20130607:0407,0,0
3071,20130607:0507,0,0
3072,20130607:0607,0,1
3073,20130607:0707,0,1
3074,20130607:0807,0,1
3075,20130607:0907,0,1
3076,20130607:1007,0,1
3077,20130607:1107,0,1
3078,20130607:1207,0,1
3079,20130607:1307,0,1
3080,20130607:1407,0,1
3081,20130607:1507,0,1
3082,20130607:1607,0,1
3083,20130607:1707,0,1
3084,20130607:1807,0,2
3085,20130607:1907,0,2
3086,20130607:2007,0,0
3087,20130607:2107,0,0
3088,20130607:2207,0,0
3089,20130607:2307,0,0
3090,20130608:0007,0,0
3091,20130608:0107,0,0
3092,20130608:0207,0,0
3093,20130608:0307,0,0
3094,20130608:0407,0,0
3095,20130608:0507,0,0
3096,20130608:0607,0,1
3097,20130608:0707,0,1
3098,20130608:0807,0,1
3099,20130608:0907,0,1
3100,20130608:1007,0,1
3101,20130608:1107,0,1
3102,20130608:1207,0,1
3103,20130608:1307,0,1
3104,20130608:1407,0,1
3105,20130608:1507,0,1
3106,20130608:1607,0,1
3107,20130608:1707,0,1
3108,20130608:1807,0,2
3109,20130608:1907,0,2
3110,20130608:2007,0,0
3111,20130608:2107,0,0
3112,20130608:2207,0,0
3113,20130608:2307,0,0
3114,20130609:0007,0,0
3115,20130609:0107,0,0
3116,20130609:0207,0,0
3117,20130609:0307,0,0
3118,20130609:0407,0,0
3119,20130609:0507,0,0
3120,20130609:0607,0,3
3121,20130609:0707,0,1
3122,20130609:0807,0,1
3123,20130609:0907,0,1
3124,20130609:1007,0,1
3125,20130609:1107,0,1
3126,20130609:1207,0,1
3127,20130609:1307,0,1
3128,20130609:1407,0,1
3129,20130609:1507,0,1
3130,20130609:1607,0,1
3131,20130609:1707,0,1
3132,20130609:1807,0,2
3133,20130609:1907,0,2
3134,20130609:2007,0,0
3135,20130609:2107,0,0
3136,20130609:2207,0,0
3137,20130609:2307,0,0
3138,20130610:0007,0,0
3139,20130610:0107,0,0
3140,20130610:0207,0,0
3141,20130610:0307,0,0
3142,20130610:0407,0,0
3143,20130610:0507,0,0
3144,20130610:0607,0,1
3145,20130610:0707,0,1
3146,20130610:0807,0,1
3147,20130610:0907,0,1
3148,20130610:1007,0,1
3149,20130610:1107,0,1
3150,20130610:1207,0,1
3151,20130610:1307,0,1
3152,20130610:1407,0,1
3153,20130610:1507,0,1
3154,20130610:1607,0,1
3155,20130610:1707,0,1
3156,20130610:1807,0,2
3157,20130610:1907,0,2
3158,20130610:2007,0,0
3159,20130625:1207,0,1
3160,20130625:1307,0,1
3161,20130625:1407,0,1
3162,20130625:1507,0,1
3163,20130625:1607,0,1
3164,20130625:1707,0,1
3165,20130625:1807,0,2
3166,20130625:1907,0,2
3167,20130625:2007,0,0
3168,20130625:2107,0,0
3169,20130625:2207,0,0
3170,20130625:2307,0,0
3171,20130626:0007,0,0
3172,20130626:0107,0,0
3173,20130626:0207,0,0
3174,20130626:0307,0,0
3175,20130626:0407,0,0
3176,20130626:0507,0,0
3177,20130626:0607,0,1
3178,20130626:0707,0,1
3179,20130626:0807,0,1
3180,20130626:0907,0,1
3181,20130626:1007,0,1
3182,20130626:1107,0,1
3183,20130626:1207,0,1
3184,20130626:1307,0,1
3185,20130626:1407,0,1
3186,20130626:1507,0,1
3187,20130626:1607,0,1
3188,20130626:1707,0,1
3189,20130626:1807,0,2
3190,20130626:1907,0,2
3191,20130626:2007,0,0
3192,20130626:2107,0,0
3193,20130626:2207,0,0
3194,20130626:2307,0,0
3195,20130627:0007,0,0
3196,20130627:0107,0,0
3197,20130627:0207,0,0
3198,20130627:0307,0,0
3199,20130627:0407,0,0
3200,20130627:0507,0,0
3201,20130627:0607,0,1
3202,20130627:0707,0,1
3203,20130627:0807,0,1
3204,20130627:0907,0,1
3205,20130627:1007,0,1
3206,20130627:1107,0,1
3207,20130627:1207,0,1
3208,20130627:1307,0,1
3209,20130627:1407,0,1
3210,20130627:1507,0,1
3211,20130627:1607,0,1
3212,20130627:1707,0,1
3213,20130627:1807,0,2
3214,20130627:1907,0,2
3215,20130627:2007,0,0
3216,20130627:2107,0,0
3217,20130627:2207,0,0
3218,20130627:2307,0,0
3219,20130628:0007,0,0
3220,20130628:0107,0,0
3221,20130628:0207,0,0
3222,20130628:0307,0,0
3223,20130628:0407,0,0
3224,20130628:0507,0,0
3225,20130628:0607,0,1
3226,20130628:0707,0,1
3227,20130628:0807,0,1
3228,20130628:0907,0,1
3229,20130628:1007,0,1
3230,20130628:1107,0,1
3231,20130628:1207,0,1
3232,20130628:1307,0,1
3233,20130628:1407,0,1
3234,20130628:1507,0,1
3235,20130628:1607,0,1
3236,20130628:1707,0,1
3237,20130628:1807,0,2
3238,20130628:1907,0,2
3239,20130628:2007,0,0
3240,20130628:2107,0,0
3241,20130628:2207,0,0
3242,20130628:2307,0,0
3243,20130629:0007,0,0
3244,20130629:0107,0,0
3245,20130629:0207,0,0
3246,20130629:0307,0,0
3247,20130629:0407,0,0
3248,20130629:0507,0,0
3249,20130629:0607,0,1
3250,20130629:0707,0,1
3251,20130629:0807,0,1
3252,20130629:0907,0,1
3253,20130629:1007,0,1
3254,20130629:1107,0,1
3255,20130629:1207,0,1
3256,20130629:1307,0,1
3257,20130629:1407,0,1
3258,20130629:1507,0,1
3259,20130629:1607,0,1
3260,20130629:1707,0,1
3261,20130629:1807,0,2
3262,20130629:1907,0,2
3263,20130629:2007,0,0
3264,20130629:2107,0,0
3265,20130629:2207,0,0
3266,20130629:2307,0,0
3267,20130630:0007,0,0
3268,20130630:0107,0,0
3269,20130630:0207,0,0
3270,20130630:0307,0,0
3271,20130630:0407,0,0
3272,20130630:0507,0,0
3273,20130630:0607,0,1
3274,20130630:0707,0,1
3275,20130630:0807,0,1
3276,20130630:0907,0,1
3277,20130630:1007,0,1
3278,20130630:1107,0,1
3279,20130630:1207,0,1
3280,20130630:1307,0,1
3281,20130630:1407,0,1
3282,20130630:1507,0,3
3283,20130630:1607,0,1
3284,20130630:1707,0,1
3285,20130630:1807,0,2
3286,20130630:1907,0,2
3287,20130630:2007,0,0
3288,20130630:2107,0,0
3289,20130630:2207,0,0
3290,20130630:2307,0,0
3291,20130701:0007,0,0
3292,20130701:0107,0,0
3293,20130701:0207,0,0
3294,20130701:0307,0,0
3295,20130701:0407,0,0
3296,20130701:0507,0,0
3297,20130701:0607,0,1
3298,20130701:0707,0,1
3299,20130701:0807,0,1
3300,20130701:0907,0,1
3301,20130701:1007,0,1
3302,20130701:1107,0,1
3303,20130701:1207,0,1
3304,20130701:1307,0,1
3305,20130701:1407,0,1
3306,20130701:1507,0,1
3307,20130701:1607,0,1
3308,20130701:1707,0,1
3309,20130701:1807,0,2
3310,20130701:1907,0,2
3311,20130701:2007,0,0
3312,20130701:2107,0,0
3313,20130701:2207,0,0
3314,20130701:2307,0,0
3315,20130702:0007,0,0
3316,20130702:0107,0,0
3317,20130702:0207,0,0
3318,20130702:0307,0,0
3319,20130702:0407,0,0
3320,20130702:0507,0,0
3321,20130702:0607,0,1
3322,20130702:0707,0,1
3323,20130702:0807,0,1
3324,20130702:0907,0,1
3325,20130702:1007,0,1
3326,20130702:1107,0,1
3327,20130702:1207,0,1
3328,20130702:1307,0,1
3329,20130702:1407,0,1
3330,20130702:1507,0,1
3331,20130702:1607,0,1
3332,20130702:1707,0,1
3333,20130702:1807,0,2
3334,20130702:1907,0,2
3335,20130702:2007,0,0
3336,20130702:2107,0,0
3337,20130702:2207,0,0
3338,20130702:2307,0,0
3339,20130703:0007,0,0
3340,20130703:0107,0,0
3341,20130703:0207,0,0
3342,20130703:0307,0,0
3343,20130703:0407,0,0
3344,20130703:0507,0,0
3345,20130703:0607,0,1
3346,20130703:0707,0,1
3347,20130703:0807,0,1
3348,20130703:0907,0,1
3349,20130703:1007,0,1
3350,20130703:1107,0,1
3351,20130703:1207,0,1
3352,20130703:1307,0,1
3353,20130703:1407,0,1
3354,20130703:1507,0,1
3355,20130703:1607,0,1
3356,20130703:1707,0,1
3357,20130703:1807,0,2
3358,20130703:1907,0,2
3359,20130703:2007,0,0
3360,20130703:2107,0,0
3361,20130703:2207,0,0
3362,20130703:2307,0,0
3363,20130704:0007,0,0
3364,20130704:0107,0,0
3365,20130704:0207,0,0
3366,20130704:0307,0,0
3367,20130704:0407,0,0
3368,20130704:0507,0,0
3369,20130704:0607,0,1
3370,20130704:0707,0,1
3371,20130704:0807,0,1
3372,20130704:0907,0,1
3373,20130704:1007,0,1
3374,20130704:1107,0,1
3375,20130704:1207,0,1
3376,20130704:1307,0,1
3377,20130704:1407,0,1
3378,20130704:1507,0,1
3379,20130704:1607,0,1
3380,20130704:1707,0,1
3381,20130704:1807,0,2
3382,20130704:1907,0,2
3383,20130704:2007,0,0
3384,20130704:2107,0,0
3385,20130704:2207,0,0
3386,20130704:2307,0,0
3387,20130705:0007,0,0
3388,20130705:0107,0,0
3389,20130705:0207,0,0
3390,20130705:0307,0,0
3391,20130705:0407,0,0
3392,20130705:0507,0,0
3393,20130705:0607,0,1
3394,20130705:0707,0,1
3395,20130705:0807,0,1
3396,20130705:0907,0,1
3397,20130705:1007,0,1
3398,20130705:1107,0,1
3399,20130705:1207,0,1
3400,20130705:1307,0,1
3401,20130705:1407,0,1
3402,20130705:1507,0,1
3403,20130705:1607,0,1
3404,20130705:1707,0,1
3405,20130705:1807,0,2
3406,20130705:1907,0,2
3407,20130705:2007,0,0
3408,20130705:2107,0,0
3409,20130705:2207,0,0
3410,20130705:2307,0,0
3411,20130706:0007,0,0
3412,20130706:0107,0,0
3413,20130706:0207,0,0
3414,20130706:0307,0,0
3415,20130706:0407,0,0
3416,20130706:0507,0,0
3417,20130706:0607,0,1
3418,20130706:0707,0,1
3419,20130706:0807,0,1
3420,20130706:0907,0,1
3421,20130706:1007,0,1
3422,20130706:1107,0,1
3423,20130706:1207,0,1
3424,20130706:1307,0,1
3425,20130706:1407,0,1
3426,20130706:1507,0,1
3427,20130706:1607,0,1
3428,20130706:1707,0,1
3429,20130706:1807,0,2
3430,20130706:1907,0,2
3431,20130706:2007,0,0
3432,20130706:2107,0,0
3433,20130706:2207,0,0
3434,20130706:2307,0,0
3435,20130707:0007,0,0
3436,20130707:0107,0,0
3437,20130707:0207,0,0
3438,20130707:0307,0,0
3439,20130707:0407,0,0
3440,20130707:0507,0,0
3441,20130707:0607,0,1
3442,20130707:0707,0,1
3443,20130707:0807,0,1
3444,20130707:0907,0,1
3445,20130707:1007,0,1
3446,20130707:1107,0,1
3447,20130707:1207,0,1
3448,20130707:1307,0,1
3449,20130707:1407,0,1
3450,20130707:1507,0,1
3451,20130707:1607,0,1
3452,20130707:1707,0,1
3453,20130707:1807,0,2
3454,20130707:1907,0,2
3455,20130707:2007,0,0
3456,20130707:2107,0,0
3457,20130707:2207,0,0
3458,20130707:2307,0,0
3459,20130708:0007,0,0
3460,20130708:0107,0,0
3461,20130708:0207,0,0
3462,20130708:0307,0,0
3463,20130708:0407,0,0
3464,20130708:0507,0,0
3465,20130708:0607,0,1
3466,20130708:0707,0,1
3467,20130708:0807,0,1
3468,20130708:0907,0,1
3469,20130708:1007,0,1
3470,20130708:1107,0,1
3471,20130708:1207,0,1
3472,20130708:1307,0,1
3473,20130708:1407,0,1
3474,20130708:1507,0,1
3475,20130708:1607,0,1
3476,20130708:1707,0,1
3477,20130708:1807,0,2
3478,20130708:1907,0,2
3479,20130708:2007,0,0
3480,20130708:2107,0,0
3481,20130708:2207,0,0
3482,20130708:2307,0,0
3483,20130709:0007,0,0
3484,20130709:0107,0,0
3485,20130709:0207,0,0
3486,20130709:0307,0,0
3487,20130709:0407,0,0
3488,20130709:0507,0,0
3489,20130709:0607,0,1
3490,20130709:0707,0,1
3491,20130709:0807,0,1
3492,20130709:0907,0,1
3493,20130709:1007,0,1
3494,20130709:1107,0,1
3495,20130709:1207,0,1
3496,20130709:1307,0,1
3497,20130709:1407,0,1
3498,20130709:1507,0,1
3499,20130709:1607,0,1
3500,20130709:1707,0,1
3501,20130709:1807,0,2
3502,20130709:1907,0,2
3503,20130709:2007,0,0
3504,20130709:2107,0,0
3505,20130709:2207,0,0
3506,20130709:2307,0,0
3507,20130710:0007,0,0
3508,20130710:0107,0,0
3509,20130710:0207,0,0
