,Time,value,Class_name
3067,20130525:1707,0,1
3068,20130525:1807,0,2
3069,20130525:1907,0,2
3070,20130525:2007,0,0
3071,20130525:2107,0,0
3072,20130525:2207,0,0
3073,20130525:2307,0,0
3074,20130526:0007,0,0
3075,20130526:0107,0,0
3076,20130526:0207,0,0
3077,20130526:0307,0,0
3078,20130526:0407,0,0
3079,20130526:0507,0,0
3080,20130526:0607,0,1
3081,20130526:0707,0,1
3082,20130526:0807,0,1
3083,20130526:0907,0,1
3084,20130526:1007,0,1
3085,20130526:1107,0,1
3086,20130526:1207,0,1
3087,20130526:1307,0,1
3088,20130526:1407,0,1
3089,20130526:1507,0,1
3090,20130526:1607,0,1
3091,20130526:1707,0,1
3092,20130526:1807,0,2
3093,20130526:1907,0,2
3094,20130526:2007,0,0
3095,20130526:2107,0,0
3096,20130526:2207,0,0
3097,20130526:2307,0,0
3098,20130527:0007,0,0
3099,20130527:0107,0,0
3100,20130527:0207,0,0
3101,20130527:0307,0,0
3102,20130527:0407,0,0
3103,20130527:0507,0,0
3104,20130527:0607,0,1
3105,20130527:0707,0,1
3106,20130527:0807,0,1
3107,20130527:0907,0,1
3108,20130527:1007,0,1
3109,20130527:1107,0,1
3110,20130527:1207,0,1
3111,20130527:1307,0,1
3112,20130527:1407,0,1
3113,20130527:1507,0,1
3114,20130527:1607,0,1
3115,20130527:1707,0,1
3116,20130527:1807,0,2
3117,20130527:1907,0,2
3118,20130527:2007,0,0
3119,20130527:2107,0,0
3120,20130527:2207,0,0
3121,20130527:2307,0,0
3122,20130528:0007,0,0
3123,20130528:0107,0,0
3124,20130528:0207,0,0
3125,20130528:0307,0,0
3126,20130528:0407,0,0
3127,20130528:0507,0,0
3128,20130528:0607,0,1
3129,20130528:0707,0,1
3130,20130528:0807,0,1
3131,20130528:0907,0,1
3132,20130528:1007,0,1
3133,20130528:1107,0,1
3134,20130528:1207,0,1
3135,20130528:1307,0,1
3136,20130528:1407,0,1
3137,20130528:1507,0,1
3138,20130528:1607,0,1
3139,20130528:1707,0,1
3140,20130528:1807,0,2
3141,20130528:1907,0,2
3142,20130528:2007,0,0
3143,20130528:2107,0,0
3144,20130528:2207,0,0
3145,20130528:2307,0,0
3146,20130529:0007,0,0
3147,20130529:0107,0,0
3148,20130529:0207,0,0
3149,20130529:0307,0,0
3150,20130529:0407,0,0
3151,20130529:0507,0,0
3152,20130529:0607,0,1
3153,20130529:0707,0,1
3154,20130529:0807,0,1
3155,20130529:0907,0,1
3156,20130529:1007,0,1
3157,20130529:1107,0,1
3158,20130529:1207,0,1
3159,20130529:1307,0,1
3160,20130529:1407,0,1
3161,20130529:1507,0,1
3162,20130529:1607,0,1
3163,20130529:1707,0,1
3164,20130529:1807,0,2
3165,20130529:1907,0,2
3166,20130529:2007,0,0
3167,20130529:2107,0,0
3168,20130529:2207,0,0
3169,20130529:2307,0,0
3170,20130530:0007,0,0
3171,20130530:0107,0,0
3172,20130530:0207,0,0
3173,20130530:0307,0,0
3174,20130530:0407,0,0
3175,20130530:0507,0,0
3176,20130530:0607,0,1
3177,20130530:0707,0,1
3178,20130530:0807,0,1
3179,20130530:0907,0,1
3180,20130530:1007,0,1
3181,20130530:1107,0,1
3182,20130530:1207,0,1
3183,20130530:1307,0,1
3184,20130530:1407,0,1
3185,20130530:1507,0,1
3186,20130530:1607,0,1
3187,20130530:1707,0,1
3188,20130530:1807,0,2
3189,20130530:1907,0,2
3190,20130530:2007,0,0
3191,20130530:2107,0,0
3192,20130530:2207,0,0
3193,20130530:2307,0,0
3194,20130531:0007,0,0
3195,20130531:0107,0,0
3196,20130531:0207,0,0
3197,20130531:0307,0,0
3198,20130531:0407,0,0
3199,20130531:0507,0,0
3200,20130531:0607,0,1
3201,20130531:0707,0,1
3202,20130531:0807,0,1
3203,20130531:0907,0,1
3204,20130531:1007,0,1
3205,20130531:1107,0,1
3206,20130531:1207,0,1
3207,20130531:1307,0,1
3208,20130531:1407,0,1
3209,20130531:1507,0,1
3210,20130531:1607,0,1
3211,20130531:1707,0,1
3212,20130531:1807,0,2
3213,20130531:1907,0,2
3214,20130531:2007,0,0
3215,20130531:2107,0,0
3216,20130531:2207,0,0
3217,20130531:2307,0,0
3218,20130601:0007,0,0
3219,20130601:0107,0,0
3220,20130601:0207,0,0
3221,20130601:0307,0,0
3222,20130601:0407,0,0
3223,20130601:0507,0,0
3224,20130601:0607,0,1
3225,20130601:0707,0,1
3226,20130601:0807,0,1
3227,20130601:0907,0,1
3228,20130601:1007,0,1
3229,20130601:1107,0,1
3230,20130601:1207,0,1
3231,20130601:1307,0,1
3232,20130601:1407,0,1
3233,20130601:1507,0,1
3234,20130601:1607,0,1
3235,20130601:1707,0,1
3236,20130601:1807,0,2
3237,20130601:1907,0,2
3238,20130601:2007,0,0
3239,20130601:2107,0,0
3240,20130601:2207,0,0
3241,20130601:2307,0,0
3242,20130602:0007,0,0
3243,20130602:0107,0,0
3244,20130602:0207,0,0
3245,20130602:0307,0,0
3246,20130602:0407,0,0
3247,20130602:0507,0,0
3248,20130602:0607,0,1
3249,20130602:0707,0,1
3250,20130602:0807,0,1
3251,20130602:0907,0,1
3252,20130602:1007,0,1
3253,20130602:1107,0,1
3254,20130602:1207,0,1
3255,20130602:1307,0,1
3256,20130602:1407,0,1
3257,20130602:1507,0,1
3258,20130602:1607,0,1
3259,20130602:1707,0,1
3260,20130602:1807,0,2
3261,20130602:1907,0,2
3262,20130602:2007,0,0
3263,20130602:2107,0,0
3264,20130602:2207,0,0
3265,20130602:2307,0,0
3266,20130603:0007,0,0
3267,20130603:0107,0,0
3268,20130603:0207,0,0
3269,20130603:0307,0,0
3270,20130603:0407,0,0
3271,20130603:0507,0,0
3272,20130603:0607,0,1
3273,20130603:0707,0,1
3274,20130603:0807,0,1
3275,20130603:0907,0,1
3276,20130603:1007,0,1
3277,20130603:1107,0,1
3278,20130603:1207,0,1
3279,20130603:1307,0,1
3280,20130603:1407,0,1
3281,20130603:1507,0,1
3282,20130603:1607,0,1
3283,20130603:1707,0,1
3284,20130603:1807,0,2
3285,20130603:1907,0,2
3286,20130603:2007,0,0
3287,20130603:2107,0,0
3288,20130603:2207,0,0
3289,20130603:2307,0,0
3290,20130604:0007,0,0
3291,20130604:0107,0,0
3292,20130604:0207,0,0
3293,20130604:0307,0,0
3294,20130604:0407,0,0
3295,20130604:0507,0,0
3296,20130604:0607,0,1
3297,20130604:0707,0,1
3298,20130604:0807,0,1
3299,20130604:0907,0,1
3300,20130604:1007,0,1
3301,20130604:1107,0,1
3302,20130604:1207,0,1
3303,20130604:1307,0,1
3304,20130604:1407,0,1
3305,20130604:1507,0,1
3306,20130604:1607,0,1
3307,20130604:1707,0,1
3308,20130604:1807,0,2
3309,20130604:1907,0,2
3310,20130604:2007,0,0
3311,20130604:2107,0,0
3312,20130604:2207,0,0
3313,20130604:2307,0,0
3314,20130605:0007,0,0
3315,20130605:0107,0,0
3316,20130605:0207,0,0
3317,20130605:0307,0,0
3318,20130605:0407,0,0
3319,20130605:0507,0,0
3320,20130605:0607,0,1
3321,20130605:0707,0,1
3322,20130605:0807,0,1
3323,20130605:0907,0,1
3324,20130605:1007,0,1
3325,20130605:1107,0,1
3326,20130605:1207,0,1
3327,20130605:1307,0,1
3328,20130605:1407,0,1
3329,20130605:1507,0,1
3330,20130605:1607,0,1
3331,20130605:1707,0,1
3332,20130605:1807,0,2
3333,20130605:1907,0,2
3334,20130605:2007,0,0
3335,20130605:2107,0,0
3336,20130605:2207,0,0
3337,20130605:2307,0,0
3338,20130606:0007,0,0
3339,20130606:0107,0,0
3340,20130606:0207,0,0
3341,20130606:0307,0,0
3342,20130606:0407,0,0
3343,20130606:0507,0,0
3344,20130606:0607,0,1
3345,20130606:0707,0,1
3346,20130606:0807,0,1
3347,20130606:0907,0,1
3348,20130606:1007,0,1
3349,20130606:1107,0,1
3350,20130606:1207,0,1
3351,20130606:1307,0,1
3352,20130606:1407,0,1
3353,20130606:1507,0,1
3354,20130606:1607,0,1
3355,20130606:1707,0,1
3356,20130606:1807,0,2
3357,20130606:1907,0,2
3358,20130606:2007,0,0
3359,20130606:2107,0,0
3360,20130606:2207,0,0
3361,20130606:2307,0,0
3362,20130607:0007,0,0
3363,20130607:0107,0,0
3364,20130607:0207,0,0
3365,20130607:0307,0,0
3366,20130607:0407,0,0
3367,20130607:0507,0,0
3368,20130607:0607,0,1
3369,20130607:0707,0,1
3370,20130607:0807,0,1
3371,20130607:0907,0,1
3372,20130607:1007,0,1
3373,20130607:1107,0,1
3374,20130607:1207,0,1
3375,20130607:1307,0,1
3376,20130607:1407,0,1
3377,20130607:1507,0,1
3378,20130607:1607,0,1
3379,20130607:1707,0,1
3380,20130607:1807,0,2
3381,20130607:1907,0,2
3382,20130607:2007,0,0
3383,20130607:2107,0,0
3384,20130607:2207,0,0
3385,20130607:2307,0,0
3386,20130608:0007,0,0
3387,20130608:0107,0,0
3388,20130608:0207,0,0
3389,20130608:0307,0,0
3390,20130608:0407,0,0
3391,20130608:0507,0,0
3392,20130608:0607,0,1
3393,20130608:0707,0,1
3394,20130608:0807,0,1
3395,20130608:0907,0,1
3396,20130608:1007,0,1
3397,20130608:1107,0,1
3398,20130608:1207,0,1
3399,20130608:1307,0,1
3400,20130608:1407,0,1
3401,20130608:1507,0,1
3402,20130608:1607,0,1
3403,20130608:1707,0,1
3404,20130608:1807,0,2
3405,20130608:1907,0,2
3406,20130608:2007,0,0
3407,20130608:2107,0,0
3408,20130608:2207,0,0
3409,20130608:2307,0,0
3410,20130609:0007,0,0
3411,20130609:0107,0,0
3412,20130609:0207,0,0
3413,20130609:0307,0,0
3414,20130609:0407,0,0
3415,20130609:0507,0,0
3416,20130609:0607,0,1
3417,20130609:0707,0,1
3418,20130609:0807,0,1
3419,20130609:0907,0,1
3420,20130609:1007,0,1
3421,20130609:1107,0,1
3422,20130609:1207,0,1
3423,20130609:1307,0,1
3424,20130609:1407,0,1
3425,20130609:1507,0,1
3426,20130609:1607,0,1
3427,20130609:1707,0,1
3428,20130609:1807,0,2
3429,20130609:1907,0,2
3430,20130609:2007,0,0
3431,20130609:2107,0,0
3432,20130609:2207,0,0
3433,20130609:2307,0,0
3434,20130610:0007,0,0
3435,20130610:0107,0,0
3436,20130610:0207,0,0
3437,20130610:0307,0,0
3438,20130610:0407,0,0
3439,20130610:0507,0,0
3440,20130610:0607,0,1
3441,20130610:0707,0,1
3442,20130610:0807,0,1
3443,20130610:0907,0,1
3444,20130610:1007,0,1
3445,20130610:1107,0,1
3446,20130610:1207,0,1
3447,20130610:1307,0,1
3448,20130610:1407,0,1
3449,20130610:1507,0,1
3450,20130610:1607,0,1
3451,20130610:1707,0,1
3452,20130610:1807,0,2
3453,20130610:1907,0,2
3454,20130610:2007,0,0
3455,20130610:2107,0,0
3456,20130610:2207,0,0
3457,20130610:2307,0,0
3458,20130611:0007,0,0
3459,20130611:0107,0,0
3460,20130611:0207,0,0
3461,20130611:0307,0,0
3462,20130611:0407,0,0
3463,20130611:0507,0,0
3464,20130611:0607,0,1
3465,20130611:0707,0,1
3466,20130611:0807,0,1
3467,20130611:0907,0,1
3468,20130611:1007,0,1
3469,20130611:1107,0,1
3470,20130611:1207,0,1
3471,20130611:1307,0,1
3472,20130611:1407,0,1
3473,20130611:1507,0,1
3474,20130611:1607,0,1
3475,20130611:1707,0,1
3476,20130611:1807,0,2
3477,20130611:1907,0,2
3478,20130611:2007,0,0
3479,20130611:2107,0,0
3480,20130611:2207,0,0
3481,20130611:2307,0,0
3482,20130612:0007,0,0
3483,20130612:0107,0,0
3484,20130612:0207,0,0
3485,20130612:0307,0,0
3486,20130612:0407,0,0
3487,20130612:0507,0,0
3488,20130612:0607,0,1
3489,20130612:0707,0,1
3490,20130612:0807,0,1
3491,20130612:0907,0,1
3492,20130612:1007,0,1
3493,20130612:1107,0,1
3494,20130612:1207,0,1
3495,20130612:1307,0,1
3496,20130612:1407,0,1
3497,20130612:1507,0,1
3498,20130612:1607,0,1
3499,20130612:1707,0,1
3500,20130612:1807,0,2
3501,20130612:1907,0,2
3502,20130612:2007,0,0
3503,20130612:2107,0,0
3504,20130612:2207,0,0
3505,20130612:2307,0,0
3506,20130613:0007,0,0
3507,20130613:0107,0,0
3508,20130613:0207,0,0
3509,20130613:0307,0,0
3510,20130613:0407,0,0
3511,20130613:0507,0,0
3512,20130613:0607,0,1
3513,20130613:0707,0,1
3514,20130613:0807,0,1
3515,20130613:0907,0,1
3516,20130613:1007,0,1
3517,20130613:1107,0,1
3518,20130613:1207,0,1
3519,20130613:1307,0,1
3520,20130613:1407,0,1
3521,20130613:1507,0,1
3522,20130613:1607,0,1
3523,20130613:1707,0,1
3524,20130613:1807,0,2
3525,20130613:1907,0,2
3526,20130613:2007,0,0
3527,20130613:2107,0,0
3528,20130613:2207,0,0
3529,20130613:2307,0,0
3530,20130614:0007,0,0
3531,20130614:0107,0,0
3532,20130614:0207,0,0
3533,20130614:0307,0,0
3534,20130614:0407,0,0
3535,20130614:0507,0,0
3536,20130614:0607,0,1
3537,20130614:0707,0,1
3538,20130614:0807,0,1
3539,20130614:0907,0,1
3540,20130614:1007,0,1
3541,20130614:1107,0,1
3542,20130614:1207,0,1
3543,20130614:1307,0,1
3544,20130614:1407,0,1
3545,20130614:1507,0,1
